h0,h1,h2,h3,h4,h5,h6,label
0.1795422964226004,0.003468712614024499,0.00010127531109589217,1.1862952429475659e-05,2.61828931569288e-10,3.955204392289138e-07,-3.170514246172016e-10,Circulo
0.19293608585273858,0.00481896138816264,0.0011263889231848548,0.00012457504130867415,1.3808562369892731e-08,3.0917494082408695e-06,4.457511151523971e-08,Desconocido
0.3297766047197725,0.034650975175117574,0.019964675442459008,0.0027510259732158706,7.351971842446935e-07,-2.111674296989362e-05,-2.0374671315020824e-05,Desconocido
0.649408937004685,0.38184664177987476,0.05555416417831844,0.0489334534217345,0.0025513324539369686,0.03015089947434137,-1.289887539995837e-06,Desconocido
0.1675662210604508,5.3380058714373555e-06,2.19862036797893e-06,5.367462819409217e-08,-8.507912328429042e-15,2.1211841124861217e-11,1.6358440275993914e-14,Cuadrado
0.20975478200743242,0.01597624761245544,0.0006399960910777781,3.614971447543085e-05,-5.396045066449724e-09,-4.510233333352284e-06,-1.0566181607085233e-09,Desconocido
0.3132829043925913,0.022292660331802973,0.0028958654041962694,0.0017076877946747703,-2.6016529524569175e-06,-0.00017905815031968146,-2.766348039240613e-06,Desconocido
1.777244909318562,3.107434029741087,0.1666031990887158,0.16286542719642397,0.026827512088625483,0.2867963975192534,-0.00012378663708631152,Desconocido
0.16753143393844533,1.0728961983213922e-05,2.342297341885651e-06,4.9222566946930164e-08,1.3925701996805253e-14,9.045067647745554e-11,9.242072232913604e-15,Circulo
0.21970066507729547,0.020512606771425336,0.0007562742504417897,5.313601846711045e-05,-1.0567199333299574e-08,-7.5925565940041876e-06,-1.339861513804409e-09,Desconocido
0.3154517929068059,0.020394569675971017,0.002177676950051822,0.0017885350921497552,-2.255057468427816e-06,-0.00017694373127528538,-2.7154727549710302e-06,Desconocido
0.1675895251804339,9.993559347670741e-06,2.034119005999671e-06,4.9068209712057437e-08,4.590802643550472e-15,2.5608295298606896e-11,1.4806666813820792e-14,Cuadrado
0.21781842512504868,0.01971459870258037,0.0007911808543940556,5.460206358052591e-05,-1.0502501488208798e-08,-7.321089857938762e-06,-4.300422007171995e-09,Desconocido
0.31464396441678383,0.02027112956767789,0.002152942317403052,0.0017663647516347612,-2.1959799388938286e-06,-0.00017400300274836436,-2.653833289418164e-06,Desconocido
1.8672938567285287,3.4328302074248045,0.16070850110935542,0.15623984093173082,0.024757198435357602,0.2893120077108937,-0.00012583478889666443,Desconocido
0.16748518027162757,5.276257121352655e-06,2.9762736922141414e-06,5.511784712142764e-08,4.547234591209211e-15,2.2990471972618096e-11,2.1856121147870417e-14,Cuadrado
0.21083439217505628,0.016776896934118407,0.0006249029195844655,4.042557727333177e-05,-5.9349978371709085e-09,-4.9876348164761625e-06,-2.461656107412961e-09,Desconocido
0.31335796023686696,0.02005451232059892,0.0021013169595542015,0.001735466231830695,-2.1132179041747417e-06,-0.00017062075238809263,-2.5529968179573223e-06,Desconocido
0.26165977604630664,0.028761889335124784,0.004997286828182908,0.001204065157909163,2.8952295262697457e-06,0.0001602032978231402,5.839649187189512e-07,Desconocido
0.8616509314528628,0.5265361749991337,0.023384243724760573,0.022676678464757787,0.0005090021250177947,0.016335854499941682,0.00011662800738905793,Desconocido
0.16738139479292566,7.323007957055807e-05,1.503720824607072e-05,3.9543139317398116e-07,-8.413742508154477e-13,-2.634425877112203e-09,4.710311355000317e-13,Cuadrado
0.19088462918429186,0.0005813233477065797,0.004056217130922162,1.7564892289890223e-05,4.683559729678429e-09,4.052679296312585e-07,2.1397572820955197e-10,Triangulo
0.5171388878571839,0.21760576181012325,0.001035099195723914,5.644356977439226e-05,-6.0777231553557944e-09,6.71253052732634e-06,-1.2214546404882693e-08,Desconocido
0.2524013196303517,0.0359566636528605,0.000561277738953811,4.376476697436054e-05,-6.166529179629614e-09,-7.848802906303679e-06,-3.0038403335980564e-09,Desconocido
0.3445579748690399,0.043387704645763796,0.022453316844021624,0.0025470418237898505,-2.2303560006294864e-06,-9.5655763034098e-05,-1.9132124193199276e-05,Desconocido
0.2853023675422338,0.04282857893579804,0.0005851832121606302,0.00033772916933900684,1.3170930402746713e-07,6.912993501945473e-05,7.207583113539243e-08,Desconocido
0.19057007785850233,0.0005503405532883093,0.0040122789606335755,1.6590484767468333e-05,4.2776817428156285e-09,3.7820680072215804e-07,-1.5247228742603816e-10,Triangulo
0.26634860752636397,0.0024397145225676085,0.01073220141285109,0.00032761723598220116,-2.4464047302783554e-07,-8.21305446513136e-06,5.635067593839841e-07,Desconocido
0.2532368003998538,0.03617127964128978,0.0006085453252517571,4.664099454470241e-05,-7.094722012401397e-09,-8.385524922030334e-06,-3.3777424036161457e-09,Desconocido
0.3420259521464431,0.042543942417054385,0.022036781228435828,0.0025348130497948995,-1.5474589743444905e-06,-8.17399272148139e-05,-1.8881623468212666e-05,Desconocido
0.3088076865949975,0.05213847256055483,0.0024703670032902546,0.001640289607568337,3.2944805867993264e-06,0.0003468043254386679,-2.2095680921324733e-07,Desconocido
0.16734289795635587,5.701805333982632e-05,1.7324287103675156e-05,3.7111492550514993e-07,-9.202195534099515e-13,-1.8982774903473732e-09,1.9667182203812078e-13,Cuadrado
0.1906590102335809,0.0005801460698264731,0.004017784932201101,1.764174886941961e-05,4.694349465454232e-09,4.0794577954369365e-07,1.5294494213772833e-10,Triangulo
0.5268127032166786,0.21932897530202933,0.0005130429532174743,0.00020317643240351928,-6.335068281287958e-08,-9.514819369383004e-05,1.7021001251226853e-08,Desconocido
0.2522794478657,0.03604718212049238,0.0004721613703146587,3.8347379754460765e-05,-3.793526262239831e-09,-6.205653447172803e-06,-3.49780559635896e-09,Desconocido
0.34156559121167596,0.042463664106307274,0.021778941922985656,0.002474913239186093,-1.8872241646358578e-06,-8.709165764456987e-05,-1.8071870379118588e-05,Desconocido
0.29675834774186766,0.04268985498348195,0.0006372007805783467,0.00024318748671950174,2.4355300819879485e-08,3.902905151059242e-05,9.258041672047913e-08,Desconocido
0.16733305478187815,2.3382973090691515e-05,2.4707712461838806e-05,3.0475171360106294e-07,-8.309331914267497e-13,-6.283709557568205e-10,-9.413859225203248e-14,Circulo
0.19071493008828938,0.0005485948311920397,0.004038550495023192,1.7231510901488377e-05,4.533044974504093e-09,3.9588060928848365e-07,-3.385392707252821e-10,Triangulo
0.5257823443190829,0.2181408810671617,0.0005108608509634613,0.00020056398297645662,-5.7449375450222494e-08,-9.325431543610225e-05,2.8655325409324207e-08,Desconocido
0.2524764362420102,0.03574334272141674,0.0006332988504935858,4.828534949519867e-05,-7.439317203130201e-09,-8.51277825669565e-06,-3.993853298850706e-09,Desconocido
0.3404477775518054,0.042169908330198125,0.021403236493588364,0.0024184246810001818,-2.0177635290755576e-06,-8.807349396412848e-05,-1.7282180095037135e-05,Desconocido
0.36016053745532195,0.085677790892943,0.00013204751191094123,5.4402953620639965e-05,4.316884477388253e-09,1.1385635810531639e-05,1.6205531160517937e-09,Desconocido
0.16722861819332302,1.711830316310363e-05,2.7814201012346774e-05,3.665527497479076e-07,-1.1647057561650255e-12,-8.372085849356769e-10,-1.1541242559297924e-13,Circulo
0.1905716142143968,0.0005576882418702241,0.004009409688226505,1.7520156673754457e-05,4.626855959410072e-09,4.0637004151373427e-07,-3.930261658062182e-10,Triangulo
0.5385465234146819,0.22977175010179993,0.0006744235844798577,0.00024257237157191384,-9.540572419355038e-08,-0.00011624056341313674,2.2890811803789482e-08,Desconocido
0.25099075582111785,0.03490641735220566,0.0008056100308354866,6.146236747275497e-05,-1.1895575503301357e-08,-1.0523511886120401e-05,-6.748565257305395e-09,Desconocido
0.34012151918468037,0.04200921281464208,0.02135662983276916,0.0024327149740677612,-1.6521735837970754e-06,-8.079251698456209e-05,-1.7456887232577856e-05,Desconocido
0.25764816285077224,0.029364683469419603,0.0007228369672211321,6.122369991619734e-05,1.1994678853455413e-08,3.797472156676147e-06,4.691439602575751e-09,Desconocido
0.16733336792631545,1.7693313155960474e-05,2.527825075538308e-05,3.4189607863930767e-07,-9.934661706926698e-13,-8.931194499978671e-10,-1.5256530353581618e-13,Circulo
0.1907242399973526,0.0005723837969457276,0.00403001628495522,1.7317369002016182e-05,4.5740266465371535e-09,4.019657192761472e-07,-8.646222575082938e-11,Triangulo
0.5366316095412812,0.22615482208665733,0.0007747575157762517,0.00028606219119570896,-1.3163023720204272e-07,-0.0001355145491213409,2.8455537009329676e-08,Desconocido
0.25233986365589284,0.03602520917995341,0.0005313304376577742,4.646232365605013e-05,-3.985277477913626e-09,-6.376888388175917e-06,-6.116390490960781e-09,Desconocido
0.3399922799188356,0.04205442281168559,0.021295401562729323,0.0024151088575751056,-1.8573560016950085e-06,-8.458321753144129e-05,-1.7220126608569783e-05,Desconocido
0.19064417432116973,0.0005264142492878044,0.004033989511050733,1.626254924132917e-05,4.165214716564805e-09,3.5922934142065103e-07,-3.213528078515562e-11,Triangulo
0.24262402210880946,0.0029623175369850236,0.00708187621967114,0.00014611407087504477,-1.3829674476720847e-07,-6.968613742788229e-06,5.44561491006359e-08,Desconocido
0.25260152302487043,0.03617120411487158,0.00048205438730628046,3.7499194330259385e-05,-4.27214873005853e-09,-6.580578601767395e-06,-2.677301557565761e-09,Desconocido
0.3364642261990911,0.04069967966828851,0.02073126783949461,0.002390415975499122,-8.856970461067782e-07,-6.44258010861387e-05,-1.6804312960611626e-05,Desconocido
0.1670059932061611,3.665405556598464e-05,1.3266723676378464e-05,3.7883737713754733e-07,-2.845571268560163e-13,-2.1800128892709963e-09,8.002109493972687e-13,Cuadrado
0.19049184517647139,0.0004877499526418452,0.004020676185024043,1.4101661788606221e-05,3.3064867240952518e-09,2.7763248457291073e-07,5.847862724511029e-10,Triangulo
0.5364693155306552,0.23067916391796672,0.0018916397298756338,0.000160375872735402,-5.362428937502917e-08,-1.1059683463355206e-06,-7.01949166048234e-08,Desconocido
0.2510617274585112,0.035202643781786364,0.0005873837552306895,4.654146230285052e-05,-6.308637784903157e-09,-7.802166008442098e-06,-4.406528083729641e-09,Desconocido
0.3197926292732289,0.036890867410542726,0.015880920885984896,0.0016606281011094957,-2.0544045762134488e-06,-7.761170846957023e-05,-8.276831869876841e-06,Desconocido
0.19058679692726818,0.0004868161902337512,0.004037063102385685,1.3873096631936001e-05,3.222591459557168e-09,2.7124826837184197e-07,6.277622688934818e-10,Triangulo
0.5294128159713156,0.223815474634121,0.0015505611433271468,0.00012188200727091191,-4.848550620544418e-08,-2.0997766337422986e-05,-2.136767730456899e-08,Desconocido
0.249799458393217,0.03469900517310312,0.0005534611196862354,4.428100789246219e-05,-5.521036461483021e-09,-7.285668894894868e-06,-4.192048442321476e-09,Desconocido
0.31960099228485567,0.036822830537357944,0.015836046929382966,0.0016555850235697965,-2.0352964641135597e-06,-7.708323298334303e-05,-8.229209594741315e-06,Desconocido
0.16696605097346517,3.7957420919694135e-05,1.1701024735031064e-05,3.2020692353143333e-07,-4.056389193646077e-13,-1.6597103238524608e-09,4.686368793184239e-13,Cuadrado
0.19050614496009452,0.0004820782673313791,0.004021729349558037,1.3453902122748544e-05,3.0917484440879186e-09,2.6431482437068914e-07,4.848050236507742e-10,Triangulo
0.5336747119204641,0.22855850703016067,0.001721476704848951,0.00013916484737909392,-5.010653878722264e-08,-9.419247935465653e-06,-4.614145236335276e-08,Desconocido
0.2518749797508526,0.03553531090752617,0.000576151936427192,4.1913299272468315e-05,-6.440564753257355e-09,-7.831291675609113e-06,9.701883698154658e-10,Desconocido
0.318962951538045,0.03656655282547869,0.015734511575518847,0.0016584426965993496,-1.8174367831198843e-06,-7.120390421325637e-05,-8.274591355370861e-06,Desconocido
